date,open,high,low,close,volume
20241004  01:02:45,224.49,224.58,224.47,224.53,-1
20241004  01:03:00,224.53,224.57,224.46,224.49,-1
20241004  01:03:15,224.49,224.54,224.48,224.53,-1
20241004  01:03:30,224.53,224.56,224.51,224.56,-1
20241004  01:03:45,224.56,224.57,224.5,224.5,-1
20241004  01:04:00,224.5,224.51,224.34,224.35,-1
20241004  01:04:15,224.35,224.4,224.32,224.38,-1
20241004  01:04:30,224.38,224.39,224.31,224.38,-1
20241004  01:04:45,224.38,224.38,224.3,224.36,-1
20241004  01:05:00,224.36,224.42,224.31,224.42,-1
20241004  01:05:15,224.42,224.46,224.37,224.44,-1
20241004  01:05:30,224.44,224.49,224.42,224.48,-1
20241004  01:05:45,224.48,224.53,224.47,224.5,-1
20241004  01:06:00,224.5,224.57,224.41,224.56,-1
20241004  01:06:15,224.56,224.63,224.52,224.53,-1
20241004  01:06:30,224.53,224.55,224.51,224.53,-1
20241004  01:06:45,224.53,224.63,224.53,224.62,-1
20241004  01:07:00,224.62,224.65,224.54,224.57,-1
20241004  01:07:15,224.57,224.58,224.48,224.52,-1
20241004  01:07:30,224.52,224.52,224.45,224.47,-1
20241004  01:07:45,224.47,224.49,224.45,224.47,-1
20241004  01:08:00,224.47,224.48,224.35,224.37,-1
20241004  01:08:15,224.37,224.44,224.36,224.4,-1
20241004  01:08:30,224.4,224.46,224.39,224.43,-1
20241004  01:08:45,224.43,224.47,224.39,224.45,-1
20241004  01:09:00,224.45,224.51,224.45,224.49,-1
20241004  01:09:15,224.49,224.56,224.47,224.55,-1
20241004  01:09:30,224.55,224.56,224.49,224.52,-1
20241004  01:09:45,224.52,224.66,224.51,224.64,-1
20241004  01:10:00,224.64,224.64,224.49,224.5,-1
20241004  01:10:15,224.5,224.5,224.41,224.47,-1
20241004  01:10:30,224.47,224.5,224.45,224.5,-1
20241004  01:10:45,224.5,224.51,224.46,224.48,-1
20241004  01:11:00,224.48,224.53,224.46,224.51,-1
20241004  01:11:15,224.51,224.56,224.5,224.55,-1
20241004  01:11:30,224.55,224.65,224.54,224.65,-1
20241004  01:11:45,224.65,224.65,224.47,224.51,-1
20241004  01:12:00,224.51,224.6,224.51,224.6,-1
20241004  01:12:15,224.6,224.64,224.55,224.56,-1
20241004  01:12:30,224.56,224.56,224.5,224.55,-1
20241004  01:12:45,224.55,224.61,224.55,224.58,-1
20241004  01:13:00,224.58,224.58,224.43,224.48,-1
20241004  01:13:15,224.48,224.54,224.47,224.53,-1
20241004  01:13:30,224.53,224.54,224.46,224.51,-1
20241004  01:13:45,224.51,224.59,224.51,224.56,-1
20241004  01:14:00,224.56,224.66,224.55,224.63,-1
20241004  01:14:15,224.63,224.71,224.63,224.69,-1
20241004  01:14:30,224.69,224.7,224.68,224.69,-1
20241004  01:14:45,224.69,224.69,224.63,224.66,-1
20241004  01:15:00,224.66,224.72,224.65,224.68,-1
20241004  01:15:15,224.68,224.77,224.68,224.72,-1
20241004  01:15:30,224.72,224.74,224.69,224.72,-1
20241004  01:15:45,224.72,224.73,224.64,224.73,-1
20241004  01:16:00,224.73,224.73,224.67,224.7,-1
20241004  01:16:15,224.7,224.73,224.65,224.68,-1
20241004  01:16:30,224.68,224.76,224.67,224.73,-1
20241004  01:16:45,224.73,224.77,224.72,224.74,-1
20241004  01:17:00,224.74,224.76,224.68,224.72,-1
20241004  01:17:15,224.72,224.73,224.66,224.67,-1
20241004  01:17:30,224.67,224.69,224.61,224.62,-1
