Local time,Open,High,Low,Close,Volume
01.04.2025 01:53:01.000 GMT+1100,71.737,71.737,71.737,71.737,0.0132
01.04.2025 01:53:02.000 GMT+1100,71.737,71.737,71.737,71.737,0.0132
01.04.2025 01:53:05.000 GMT+1100,71.737,71.737,71.737,71.737,0.0132
01.04.2025 01:53:09.000 GMT+1100,71.757,71.757,71.757,71.757,0.0132
01.04.2025 01:53:35.000 GMT+1100,71.757,71.757,71.757,71.757,0.0132
01.04.2025 01:53:39.000 GMT+1100,71.757,71.757,71.757,71.757,0.0264
01.04.2025 01:53:47.000 GMT+1100,71.757,71.757,71.757,71.757,0.0132
01.04.2025 01:54:02.000 GMT+1100,71.747,71.747,71.747,71.747,0.0264
01.04.2025 01:54:07.000 GMT+1100,71.777,71.777,71.777,71.777,0.0009
01.04.2025 01:54:08.000 GMT+1100,71.747,71.767,71.747,71.767,0.0264
01.04.2025 01:54:13.000 GMT+1100,71.777,71.777,71.777,71.777,0.0009
01.04.2025 01:54:14.000 GMT+1100,71.797,71.797,71.797,71.797,0.0132
01.04.2025 01:54:19.000 GMT+1100,71.797,71.797,71.797,71.797,0.0132
01.04.2025 01:54:21.000 GMT+1100,71.797,71.797,71.797,71.797,0.0132
01.04.2025 01:54:25.000 GMT+1100,71.817,71.817,71.817,71.817,0.0009
01.04.2025 01:54:27.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 01:54:39.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 01:54:40.000 GMT+1100,71.817,71.827,71.817,71.827,0.0405
01.04.2025 01:54:41.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 01:54:43.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 01:54:48.000 GMT+1100,71.827,71.827,71.817,71.817,0.0264
01.04.2025 01:55:16.000 GMT+1100,71.827,71.827,71.827,71.827,0.0141
01.04.2025 01:55:20.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 01:55:31.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 01:55:46.000 GMT+1100,71.817,71.817,71.777,71.777,0.0222
01.04.2025 01:56:35.000 GMT+1100,71.777,71.777,71.777,71.777,0.0132
01.04.2025 01:56:37.000 GMT+1100,71.757,71.757,71.747,71.747,0.0396
01.04.2025 01:56:40.000 GMT+1100,71.747,71.747,71.747,71.747,0.0132
01.04.2025 01:56:57.000 GMT+1100,71.687,71.687,71.687,71.687,0.0132
01.04.2025 01:56:58.000 GMT+1100,71.717,71.717,71.717,71.717,0.0009
01.04.2025 01:57:00.000 GMT+1100,71.717,71.717,71.717,71.717,0.0132
01.04.2025 01:57:03.000 GMT+1100,71.727,71.727,71.727,71.727,0.0009
01.04.2025 01:57:06.000 GMT+1100,71.747,71.757,71.747,71.757,0.0141
01.04.2025 01:57:37.000 GMT+1100,71.757,71.757,71.727,71.727,0.0264
01.04.2025 01:57:39.000 GMT+1100,71.687,71.687,71.687,71.687,0.0132
01.04.2025 01:57:40.000 GMT+1100,71.727,71.727,71.727,71.727,0.0009
01.04.2025 01:58:38.000 GMT+1100,71.767,71.767,71.767,71.767,0.0132
01.04.2025 01:58:40.000 GMT+1100,71.807,71.807,71.807,71.807,0.0132
01.04.2025 01:58:43.000 GMT+1100,71.807,71.807,71.807,71.807,0.0264
01.04.2025 01:58:47.000 GMT+1100,71.837,71.837,71.837,71.837,0.027299999999999998
01.04.2025 01:58:49.000 GMT+1100,71.847,71.847,71.847,71.847,0.0009
01.04.2025 01:58:53.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 01:58:55.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 01:59:00.000 GMT+1100,71.837,71.837,71.827,71.827,0.0354
01.04.2025 01:59:01.000 GMT+1100,71.837,71.837,71.837,71.837,0.0009
01.04.2025 01:59:07.000 GMT+1100,71.837,71.837,71.837,71.837,0.0132
01.04.2025 01:59:08.000 GMT+1100,71.837,71.837,71.837,71.837,0.0132
01.04.2025 01:59:20.000 GMT+1100,71.787,71.807,71.787,71.807,0.0141
01.04.2025 01:59:30.000 GMT+1100,71.807,71.807,71.807,71.807,0.0132
01.04.2025 01:59:33.000 GMT+1100,71.767,71.767,71.767,71.767,0.0132
01.04.2025 01:59:41.000 GMT+1100,71.767,71.767,71.767,71.767,0.0132
01.04.2025 01:59:55.000 GMT+1100,71.807,71.807,71.807,71.807,0.0141
01.04.2025 02:00:00.000 GMT+1100,71.827,71.827,71.827,71.827,0.0009
01.04.2025 02:00:07.000 GMT+1100,71.807,71.807,71.807,71.807,0.0264
01.04.2025 02:00:14.000 GMT+1100,71.817,71.817,71.817,71.817,0.0009
01.04.2025 02:00:23.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:00:25.000 GMT+1100,71.847,71.847,71.847,71.847,0.0009
01.04.2025 02:00:41.000 GMT+1100,71.867,71.867,71.867,71.867,0.0009
01.04.2025 02:00:42.000 GMT+1100,71.867,71.877,71.867,71.877,0.0141
01.04.2025 02:00:46.000 GMT+1100,71.877,71.877,71.867,71.867,0.0354
01.04.2025 02:00:47.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 02:01:10.000 GMT+1100,71.847,71.847,71.847,71.847,0.0264
01.04.2025 02:01:19.000 GMT+1100,71.847,71.847,71.837,71.837,0.0264
01.04.2025 02:02:09.000 GMT+1100,71.837,71.837,71.837,71.837,0.009
01.04.2025 02:02:10.000 GMT+1100,71.817,71.817,71.817,71.817,0.0396
01.04.2025 02:02:13.000 GMT+1100,71.807,71.807,71.787,71.787,0.0222
01.04.2025 02:02:21.000 GMT+1100,71.787,71.787,71.767,71.767,0.0264
01.04.2025 02:02:31.000 GMT+1100,71.737,71.737,71.737,71.737,0.0132
01.04.2025 02:02:32.000 GMT+1100,71.767,71.767,71.767,71.767,0.0009
01.04.2025 02:02:36.000 GMT+1100,71.787,71.787,71.787,71.787,0.0132
01.04.2025 02:02:37.000 GMT+1100,71.767,71.767,71.767,71.767,0.0132
01.04.2025 02:02:47.000 GMT+1100,71.787,71.787,71.787,71.787,0.0009
01.04.2025 02:03:01.000 GMT+1100,71.797,71.797,71.787,71.787,0.027299999999999998
01.04.2025 02:03:02.000 GMT+1100,71.807,71.807,71.807,71.807,0.0132
01.04.2025 02:03:03.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:03:07.000 GMT+1100,71.827,71.827,71.827,71.827,0.0009
01.04.2025 02:03:10.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 02:03:21.000 GMT+1100,71.777,71.777,71.777,71.777,0.0132
01.04.2025 02:03:22.000 GMT+1100,71.777,71.807,71.777,71.807,0.0396
01.04.2025 02:04:00.000 GMT+1100,71.767,71.807,71.767,71.807,0.0264
01.04.2025 02:04:01.000 GMT+1100,71.807,71.807,71.807,71.807,0.0132
01.04.2025 02:04:03.000 GMT+1100,71.807,71.807,71.807,71.807,0.0132
01.04.2025 02:04:06.000 GMT+1100,71.797,71.797,71.787,71.787,0.0264
01.04.2025 02:04:08.000 GMT+1100,71.787,71.787,71.787,71.787,0.0132
01.04.2025 02:04:10.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 02:04:21.000 GMT+1100,71.857,71.857,71.847,71.847,0.0264
01.04.2025 02:04:30.000 GMT+1100,71.857,71.857,71.857,71.857,0.0009
01.04.2025 02:04:34.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 02:05:03.000 GMT+1100,71.777,71.817,71.777,71.817,0.0264
01.04.2025 02:05:04.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:05:07.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:05:19.000 GMT+1100,71.837,71.837,71.837,71.837,0.0009
01.04.2025 02:05:36.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:05:39.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:05:53.000 GMT+1100,71.827,71.827,71.827,71.827,0.0141
01.04.2025 02:05:59.000 GMT+1100,71.847,71.847,71.827,71.847,0.0354
01.04.2025 02:06:00.000 GMT+1100,71.837,71.847,71.837,71.847,0.027299999999999998
01.04.2025 02:06:40.000 GMT+1100,71.847,71.847,71.807,71.807,0.0222
01.04.2025 02:06:43.000 GMT+1100,71.767,71.787,71.767,71.787,0.0264
01.04.2025 02:06:44.000 GMT+1100,71.787,71.787,71.787,71.787,0.0132
01.04.2025 02:06:47.000 GMT+1100,71.797,71.797,71.797,71.797,0.0009
01.04.2025 02:06:51.000 GMT+1100,71.787,71.787,71.787,71.787,0.0132
01.04.2025 02:07:17.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 02:07:22.000 GMT+1100,71.867,71.867,71.867,71.867,0.0141
01.04.2025 02:08:12.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 02:08:18.000 GMT+1100,71.837,71.837,71.837,71.837,0.0264
01.04.2025 02:08:22.000 GMT+1100,71.837,71.837,71.827,71.827,0.031200000000000002
01.04.2025 02:08:25.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:08:27.000 GMT+1100,71.787,71.787,71.787,71.787,0.0132
01.04.2025 02:08:29.000 GMT+1100,71.787,71.787,71.787,71.787,0.0132
01.04.2025 02:08:33.000 GMT+1100,71.787,71.787,71.787,71.787,0.0132
01.04.2025 02:08:40.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:09:17.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:09:42.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 02:09:56.000 GMT+1100,71.837,71.837,71.837,71.837,0.0132
01.04.2025 02:10:00.000 GMT+1100,71.847,71.847,71.847,71.847,0.0009
01.04.2025 02:10:01.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 02:10:09.000 GMT+1100,71.857,71.857,71.857,71.857,0.0132
01.04.2025 02:10:29.000 GMT+1100,71.877,71.877,71.867,71.867,0.0222
01.04.2025 02:10:35.000 GMT+1100,71.887,71.887,71.887,71.887,0.0132
01.04.2025 02:10:36.000 GMT+1100,71.867,71.897,71.867,71.897,0.027299999999999998
01.04.2025 02:10:56.000 GMT+1100,71.917,71.917,71.897,71.897,0.0141
01.04.2025 02:10:59.000 GMT+1100,71.917,71.917,71.917,71.917,0.0009
01.04.2025 02:11:11.000 GMT+1100,71.897,71.897,71.897,71.897,0.0132
01.04.2025 02:11:27.000 GMT+1100,71.867,71.867,71.867,71.867,0.0132
01.04.2025 02:11:36.000 GMT+1100,71.867,71.867,71.867,71.867,0.026999999999999996
01.04.2025 02:11:37.000 GMT+1100,71.837,71.837,71.837,71.837,0.0264
01.04.2025 02:11:46.000 GMT+1100,71.837,71.837,71.837,71.837,0.0132
01.04.2025 02:11:47.000 GMT+1100,71.847,71.847,71.847,71.847,0.0009
01.04.2025 02:11:51.000 GMT+1100,71.857,71.857,71.857,71.857,0.0009
01.04.2025 02:12:09.000 GMT+1100,71.897,71.897,71.867,71.867,0.0264
01.04.2025 02:12:11.000 GMT+1100,71.877,71.877,71.877,71.877,0.0009
01.04.2025 02:12:46.000 GMT+1100,71.867,71.867,71.867,71.867,0.0132
01.04.2025 02:12:48.000 GMT+1100,71.857,71.857,71.857,71.857,0.0132
01.04.2025 02:12:52.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 02:13:01.000 GMT+1100,71.857,71.867,71.857,71.867,0.015000000000000001
01.04.2025 02:13:21.000 GMT+1100,71.867,71.867,71.847,71.847,0.031200000000000002
01.04.2025 02:13:22.000 GMT+1100,71.847,71.847,71.847,71.847,0.0132
01.04.2025 02:13:44.000 GMT+1100,71.847,71.847,71.827,71.827,0.0354
01.04.2025 02:13:45.000 GMT+1100,71.857,71.857,71.847,71.847,0.0264
01.04.2025 02:13:56.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 02:13:58.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 02:14:11.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:14:12.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:14:32.000 GMT+1100,71.827,71.827,71.827,71.827,0.0132
01.04.2025 02:15:00.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 02:15:15.000 GMT+1100,71.827,71.827,71.827,71.827,0.0141
01.04.2025 02:15:40.000 GMT+1100,71.837,71.867,71.837,71.867,0.0018
01.04.2025 02:15:41.000 GMT+1100,71.877,71.877,71.877,71.877,0.0009
01.04.2025 02:15:43.000 GMT+1100,71.877,71.877,71.877,71.877,0.0132
01.04.2025 02:15:45.000 GMT+1100,71.897,71.897,71.897,71.897,0.0009
01.04.2025 02:15:50.000 GMT+1100,71.877,71.887,71.877,71.887,0.0264
01.04.2025 02:15:51.000 GMT+1100,71.887,71.887,71.887,71.887,0.0132
01.04.2025 02:15:58.000 GMT+1100,71.897,71.897,71.897,71.897,0.0132
01.04.2025 02:16:00.000 GMT+1100,71.897,71.897,71.897,71.897,0.0132
01.04.2025 02:16:02.000 GMT+1100,71.917,71.917,71.897,71.897,0.027299999999999998
01.04.2025 02:16:04.000 GMT+1100,71.937,71.937,71.937,71.937,0.0009
01.04.2025 02:16:05.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 02:16:08.000 GMT+1100,71.977,71.987,71.977,71.987,0.015000000000000001
01.04.2025 02:16:11.000 GMT+1100,71.987,71.987,71.987,71.987,0.0132
01.04.2025 02:16:16.000 GMT+1100,71.967,71.997,71.967,71.967,0.0396
01.04.2025 02:16:17.000 GMT+1100,71.997,71.997,71.997,71.997,0.0009
01.04.2025 02:16:31.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 02:16:32.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:16:33.000 GMT+1100,72.007,72.007,72.007,72.007,0.0009
01.04.2025 02:17:03.000 GMT+1100,72.047,72.047,72.027,72.027,0.0264
01.04.2025 02:17:04.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 02:17:17.000 GMT+1100,72.047,72.047,72.047,72.047,0.0132
01.04.2025 02:17:34.000 GMT+1100,72.047,72.047,72.047,72.047,0.0132
01.04.2025 02:17:37.000 GMT+1100,72.067,72.067,72.067,72.067,0.0009
01.04.2025 02:17:38.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 02:17:39.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 02:17:49.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 02:17:52.000 GMT+1100,72.057,72.067,72.057,72.067,0.0264
01.04.2025 02:18:09.000 GMT+1100,72.057,72.057,72.057,72.057,0.0396
01.04.2025 02:18:23.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 02:18:38.000 GMT+1100,72.077,72.077,72.057,72.057,0.0354
01.04.2025 02:18:43.000 GMT+1100,72.057,72.057,72.057,72.057,0.0132
01.04.2025 02:18:47.000 GMT+1100,72.057,72.057,72.057,72.057,0.0264
01.04.2025 02:18:54.000 GMT+1100,72.057,72.057,72.057,72.057,0.0132
01.04.2025 02:18:55.000 GMT+1100,72.077,72.077,72.077,72.077,0.0009
01.04.2025 02:19:04.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 02:19:11.000 GMT+1100,72.087,72.087,72.087,72.087,0.0009
01.04.2025 02:19:21.000 GMT+1100,72.087,72.087,72.087,72.087,0.0132
01.04.2025 02:19:46.000 GMT+1100,72.067,72.067,72.047,72.047,0.0264
01.04.2025 02:19:49.000 GMT+1100,72.067,72.067,72.067,72.067,0.0264
01.04.2025 02:20:04.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 02:20:10.000 GMT+1100,72.097,72.097,72.097,72.097,0.0141
01.04.2025 02:20:12.000 GMT+1100,72.077,72.077,72.037,72.057,0.023100000000000002
01.04.2025 02:20:13.000 GMT+1100,72.067,72.067,72.067,72.067,0.0009
01.04.2025 02:20:14.000 GMT+1100,72.057,72.057,72.057,72.057,0.0132
01.04.2025 02:20:15.000 GMT+1100,72.067,72.067,72.057,72.067,0.0273
01.04.2025 02:20:18.000 GMT+1100,72.107,72.107,72.107,72.107,0.0141
01.04.2025 02:20:19.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:20:22.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:20:26.000 GMT+1100,72.127,72.147,72.127,72.147,0.027299999999999998
01.04.2025 02:20:29.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:20:41.000 GMT+1100,72.187,72.187,72.177,72.177,0.0264
01.04.2025 02:20:48.000 GMT+1100,72.167,72.167,72.137,72.137,0.0141
01.04.2025 02:20:52.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:21:10.000 GMT+1100,72.167,72.167,72.147,72.147,0.0222
01.04.2025 02:21:12.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:21:20.000 GMT+1100,72.177,72.177,72.177,72.177,0.0222
01.04.2025 02:21:21.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:21:22.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:21:26.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:21:28.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:21:30.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:21:31.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:21:47.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:21:51.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:21:54.000 GMT+1100,72.137,72.137,72.137,72.137,0.0132
01.04.2025 02:22:14.000 GMT+1100,72.127,72.127,72.127,72.127,0.0264
01.04.2025 02:22:29.000 GMT+1100,72.137,72.147,72.137,72.147,0.0264
01.04.2025 02:22:30.000 GMT+1100,72.147,72.147,72.147,72.147,0.0264
01.04.2025 02:22:34.000 GMT+1100,72.117,72.117,72.117,72.117,0.0264
01.04.2025 02:22:42.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:22:43.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:22:46.000 GMT+1100,72.137,72.137,72.107,72.107,0.0264
01.04.2025 02:22:55.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:22:56.000 GMT+1100,72.147,72.147,72.147,72.147,0.0009
01.04.2025 02:23:00.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 02:23:01.000 GMT+1100,72.147,72.147,72.147,72.147,0.0132
01.04.2025 02:23:02.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 02:23:08.000 GMT+1100,72.177,72.177,72.167,72.167,0.0264
01.04.2025 02:23:34.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:23:36.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 02:23:39.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:23:41.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 02:23:50.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:23:52.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 02:24:15.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 02:24:25.000 GMT+1100,72.157,72.157,72.127,72.127,0.0264
01.04.2025 02:24:31.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:24:47.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:24:57.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:25:06.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:25:11.000 GMT+1100,72.177,72.177,72.177,72.177,0.0009
01.04.2025 02:25:12.000 GMT+1100,72.167,72.167,72.117,72.117,0.031200000000000002
01.04.2025 02:25:14.000 GMT+1100,72.147,72.147,72.147,72.147,0.0009
01.04.2025 02:25:18.000 GMT+1100,72.147,72.147,72.147,72.147,0.0132
01.04.2025 02:25:33.000 GMT+1100,72.147,72.147,72.107,72.107,0.0264
01.04.2025 02:25:39.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:25:45.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:25:50.000 GMT+1100,72.117,72.117,72.117,72.117,0.0009
01.04.2025 02:25:55.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:26:04.000 GMT+1100,72.157,72.157,72.157,72.157,0.0009
01.04.2025 02:26:06.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:26:08.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:26:12.000 GMT+1100,72.147,72.147,72.147,72.147,0.0132
01.04.2025 02:26:30.000 GMT+1100,72.117,72.157,72.117,72.157,0.0264
01.04.2025 02:26:34.000 GMT+1100,72.147,72.147,72.147,72.147,0.0132
01.04.2025 02:26:45.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 02:26:51.000 GMT+1100,72.177,72.177,72.157,72.157,0.0396
01.04.2025 02:26:52.000 GMT+1100,72.207,72.207,72.157,72.157,0.027299999999999998
01.04.2025 02:26:54.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 02:27:19.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 02:27:34.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 02:27:37.000 GMT+1100,72.177,72.177,72.177,72.177,0.0132
01.04.2025 02:27:41.000 GMT+1100,72.177,72.177,72.177,72.177,0.0132
01.04.2025 02:27:52.000 GMT+1100,72.147,72.157,72.147,72.157,0.0264
01.04.2025 02:27:55.000 GMT+1100,72.167,72.167,72.167,72.167,0.0264
01.04.2025 02:27:59.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 02:28:11.000 GMT+1100,72.147,72.147,72.147,72.147,0.0132
01.04.2025 02:28:14.000 GMT+1100,72.137,72.137,72.137,72.137,0.0132
01.04.2025 02:28:15.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:28:17.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 02:28:18.000 GMT+1100,72.147,72.147,72.137,72.137,0.027299999999999998
01.04.2025 02:28:20.000 GMT+1100,72.137,72.137,72.137,72.137,0.0132
01.04.2025 02:28:23.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:28:28.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 02:28:43.000 GMT+1100,72.117,72.117,72.097,72.097,0.0264
01.04.2025 02:28:51.000 GMT+1100,72.097,72.097,72.097,72.097,0.0132
01.04.2025 02:28:56.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:29:01.000 GMT+1100,72.097,72.097,72.097,72.097,0.0132
01.04.2025 02:29:04.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:29:39.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 02:29:56.000 GMT+1100,72.037,72.037,71.997,71.997,0.0618
01.04.2025 02:30:00.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:30:01.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:30:02.000 GMT+1100,71.997,72.027,71.997,72.027,0.0141
01.04.2025 02:30:06.000 GMT+1100,72.047,72.047,72.047,72.047,0.0141
01.04.2025 02:30:09.000 GMT+1100,72.047,72.047,72.047,72.047,0.0132
01.04.2025 02:30:10.000 GMT+1100,72.047,72.047,72.047,72.047,0.0264
01.04.2025 02:30:11.000 GMT+1100,71.997,71.997,71.997,71.997,0.0264
01.04.2025 02:30:12.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:30:19.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:30:21.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:30:25.000 GMT+1100,71.997,71.997,71.997,71.997,0.0264
01.04.2025 02:30:26.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:30:28.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:30:30.000 GMT+1100,71.967,71.967,71.957,71.957,0.0264
01.04.2025 02:30:43.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 02:30:44.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 02:31:08.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 02:31:12.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 02:31:24.000 GMT+1100,71.987,71.987,71.967,71.967,0.0264
01.04.2025 02:31:27.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:31:30.000 GMT+1100,72.007,72.007,71.997,71.997,0.0141
01.04.2025 02:31:34.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 02:31:42.000 GMT+1100,71.987,71.987,71.977,71.977,0.0141
01.04.2025 02:31:45.000 GMT+1100,71.987,71.987,71.977,71.977,0.0264
01.04.2025 02:31:46.000 GMT+1100,71.987,71.987,71.977,71.977,0.0141
01.04.2025 02:31:47.000 GMT+1100,71.987,71.987,71.977,71.977,0.0141
01.04.2025 02:31:48.000 GMT+1100,71.987,71.987,71.987,71.987,0.0009
01.04.2025 02:31:51.000 GMT+1100,71.977,71.987,71.977,71.977,0.027299999999999998
01.04.2025 02:31:52.000 GMT+1100,71.987,71.987,71.987,71.987,0.0264
01.04.2025 02:31:59.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 02:32:00.000 GMT+1100,71.987,71.987,71.987,71.987,0.0009
01.04.2025 02:32:01.000 GMT+1100,71.977,71.987,71.977,71.977,0.0396
01.04.2025 02:32:05.000 GMT+1100,71.987,71.987,71.977,71.977,0.0264
01.04.2025 02:32:08.000 GMT+1100,71.987,71.987,71.977,71.977,0.0264
01.04.2025 02:32:09.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:32:13.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 02:32:27.000 GMT+1100,71.987,71.987,71.987,71.987,0.0009
01.04.2025 02:33:06.000 GMT+1100,71.947,71.947,71.947,71.947,0.0264
01.04.2025 02:33:07.000 GMT+1100,71.947,71.947,71.947,71.947,0.0264
01.04.2025 02:33:08.000 GMT+1100,71.957,71.957,71.957,71.957,0.0141
01.04.2025 02:33:10.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 02:33:11.000 GMT+1100,71.997,71.997,71.967,71.967,0.0264
01.04.2025 02:33:13.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 02:33:14.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 02:33:24.000 GMT+1100,71.997,71.997,71.997,71.997,0.0009
