date,open,high,low,close,volume
20241004  00:17:45,4.7,4.7,4.7,4.7,-1
20241004  00:18:00,4.7,4.7,4.7,4.7,-1
20241004  00:18:15,4.7,4.7,4.65,4.65,-1
20241004  00:18:30,4.65,4.65,4.65,4.65,-1
20241004  00:18:45,4.65,4.65,4.65,4.65,-1
20241004  00:19:00,4.65,4.65,4.65,4.65,-1
20241004  00:19:15,4.65,4.65,4.6,4.6,-1
20241004  00:19:30,4.6,4.65,4.6,4.6,-1
20241004  00:19:45,4.6,4.6,4.6,4.6,-1
20241004  00:20:00,4.6,4.6,4.57,4.58,-1
20241004  00:20:15,4.58,4.58,4.52,4.55,-1
20241004  00:20:30,4.55,4.55,4.55,4.55,-1
20241004  00:20:45,4.55,4.55,4.52,4.53,-1
20241004  00:21:00,4.53,4.53,4.52,4.53,-1
20241004  00:21:15,4.53,4.55,4.52,4.53,-1
20241004  00:21:30,4.53,4.53,4.47,4.5,-1
20241004  00:21:45,4.5,4.53,4.5,4.53,-1
20241004  00:22:00,4.53,4.53,4.47,4.5,-1
20241004  00:22:15,4.5,4.53,4.47,4.47,-1
20241004  00:22:30,4.47,4.48,4.4,4.4,-1
20241004  00:22:45,4.4,4.4,4.4,4.4,-1
20241004  00:23:00,4.4,4.43,4.4,4.43,-1
20241004  00:23:15,4.43,4.45,4.42,4.45,-1
20241004  00:23:30,4.45,4.5,4.45,4.5,-1
20241004  00:23:45,4.5,4.5,4.5,4.5,-1
20241004  00:24:00,4.5,4.55,4.5,4.55,-1
20241004  00:24:15,4.55,4.55,4.55,4.55,-1
20241004  00:24:30,4.55,4.55,4.47,4.5,-1
20241004  00:24:45,4.5,4.5,4.47,4.47,-1
20241004  00:25:00,4.47,4.5,4.47,4.5,-1
20241004  00:25:15,4.5,4.5,4.45,4.45,-1
20241004  00:25:30,4.45,4.45,4.45,4.45,-1
20241004  00:25:45,4.45,4.45,4.42,4.45,-1
20241004  00:26:00,4.45,4.45,4.42,4.45,-1
20241004  00:26:15,4.45,4.5,4.45,4.47,-1
20241004  00:26:30,4.47,4.48,4.45,4.45,-1
20241004  00:26:45,4.45,4.45,4.45,4.45,-1
20241004  00:27:00,4.45,4.5,4.45,4.47,-1
20241004  00:27:15,4.47,4.5,4.45,4.45,-1
20241004  00:27:30,4.45,4.5,4.45,4.47,-1
20241004  00:27:45,4.47,4.5,4.45,4.45,-1
20241004  00:28:00,4.45,4.45,4.42,4.43,-1
20241004  00:28:15,4.43,4.43,4.42,4.43,-1
20241004  00:28:30,4.43,4.45,4.42,4.45,-1
20241004  00:28:45,4.45,4.45,4.45,4.45,-1
20241004  00:29:00,4.45,4.45,4.45,4.45,-1
20241004  00:29:15,4.45,4.48,4.45,4.45,-1
20241004  00:29:30,4.45,4.45,4.45,4.45,-1
20241004  00:29:45,4.45,4.45,4.42,4.43,-1
20241004  00:30:00,4.43,4.43,4.37,4.38,-1
20241004  00:30:15,4.38,4.4,4.37,4.38,-1
20241004  00:30:30,4.38,4.38,4.35,4.35,-1
20241004  00:30:45,4.35,4.4,4.35,4.4,-1
20241004  00:31:00,4.4,4.4,4.37,4.4,-1
20241004  00:31:15,4.4,4.4,4.4,4.4,-1
20241004  00:31:30,4.4,4.45,4.4,4.45,-1
20241004  00:31:45,4.45,4.45,4.42,4.43,-1
20241004  00:32:00,4.43,4.48,4.42,4.47,-1
20241004  00:32:15,4.47,4.5,4.47,4.47,-1
20241004  00:32:30,4.47,4.5,4.47,4.5,-1
20241004  00:32:45,4.5,4.53,4.5,4.53,-1
20241004  00:33:00,4.53,4.6,4.52,4.58,-1
20241004  00:33:15,4.58,4.6,4.55,4.58,-1
20241004  00:33:30,4.58,4.6,4.57,4.6,-1
20241004  00:33:45,4.6,4.6,4.57,4.58,-1
20241004  00:34:00,4.58,4.63,4.57,4.63,-1
20241004  00:34:15,4.63,4.63,4.62,4.63,-1
20241004  00:34:30,4.63,4.65,4.62,4.63,-1
20241004  00:34:45,4.63,4.63,4.62,4.63,-1
20241004  00:35:00,4.63,4.65,4.62,4.63,-1
20241004  00:35:15,4.63,4.63,4.62,4.63,-1
20241004  00:35:30,4.63,4.65,4.62,4.63,-1
20241004  00:35:45,4.63,4.63,4.62,4.63,-1
20241004  00:36:00,4.63,4.63,4.57,4.6,-1
20241004  00:36:15,4.6,4.6,4.55,4.55,-1
20241004  00:36:30,4.55,4.55,4.55,4.55,-1
20241004  00:36:45,4.55,4.6,4.55,4.6,-1
20241004  00:37:00,4.6,4.6,4.55,4.55,-1
20241004  00:37:15,4.55,4.55,4.55,4.55,-1
20241004  00:37:30,4.55,4.55,4.55,4.55,-1
20241004  00:37:45,4.55,4.55,4.55,4.55,-1
20241004  00:38:00,4.55,4.55,4.55,4.55,-1
20241004  00:38:15,4.55,4.58,4.55,4.58,-1
20241004  00:38:30,4.58,4.58,4.55,4.55,-1
20241004  00:38:45,4.55,4.55,4.55,4.55,-1
20241004  00:39:00,4.55,4.55,4.52,4.55,-1
20241004  00:39:15,4.55,4.55,4.55,4.55,-1
20241004  00:39:30,4.55,4.55,4.52,4.55,-1
20241004  00:39:45,4.55,4.55,4.55,4.55,-1
20241004  00:40:00,4.55,4.6,4.55,4.6,-1
20241004  00:40:15,4.6,4.6,4.6,4.6,-1
20241004  00:40:30,4.6,4.6,4.55,4.55,-1
20241004  00:40:45,4.55,4.55,4.55,4.55,-1
20241004  00:41:00,4.55,4.58,4.55,4.55,-1
20241004  00:41:15,4.55,4.55,4.55,4.55,-1
20241004  00:41:30,4.55,4.55,4.5,4.5,-1
20241004  00:41:45,4.5,4.5,4.5,4.5,-1
20241004  00:42:00,4.5,4.5,4.4,4.4,-1
20241004  00:42:15,4.4,4.45,4.37,4.45,-1
20241004  00:42:30,4.45,4.45,4.42,4.43,-1
20241004  00:42:45,4.43,4.45,4.42,4.43,-1
20241004  00:43:00,4.43,4.43,4.37,4.4,-1
20241004  00:43:15,4.4,4.4,4.4,4.4,-1
20241004  00:43:30,4.4,4.4,4.4,4.4,-1
20241004  00:43:45,4.4,4.4,4.4,4.4,-1
20241004  00:44:00,4.4,4.4,4.37,4.4,-1
20241004  00:44:15,4.4,4.4,4.37,4.38,-1
20241004  00:44:30,4.38,4.4,4.35,4.4,-1
20241004  00:44:45,4.4,4.4,4.37,4.4,-1
20241004  00:45:00,4.4,4.4,4.35,4.35,-1
20241004  00:45:15,4.35,4.35,4.35,4.35,-1
20241004  00:45:30,4.35,4.35,4.35,4.35,-1
20241004  00:45:45,4.35,4.35,4.32,4.33,-1
20241004  00:46:00,4.33,4.38,4.32,4.38,-1
20241004  00:46:15,4.38,4.43,4.37,4.43,-1
20241004  00:46:30,4.43,4.45,4.42,4.45,-1
20241004  00:46:45,4.45,4.45,4.4,4.45,-1
20241004  00:47:00,4.45,4.45,4.4,4.4,-1
20241004  00:47:15,4.4,4.45,4.4,4.45,-1
20241004  00:47:30,4.45,4.5,4.45,4.5,-1
20241004  00:47:45,4.5,4.5,4.45,4.45,-1
20241004  00:48:00,4.45,4.48,4.45,4.47,-1
20241004  00:48:15,4.47,4.48,4.45,4.45,-1
20241004  00:48:30,4.45,4.45,4.45,4.45,-1
20241004  00:48:45,4.45,4.45,4.4,4.4,-1
20241004  00:49:00,4.4,4.45,4.4,4.45,-1
20241004  00:49:15,4.45,4.45,4.4,4.45,-1
20241004  00:49:30,4.45,4.45,4.4,4.4,-1
20241004  00:49:45,4.4,4.4,4.37,4.4,-1
20241004  00:50:00,4.4,4.4,4.4,4.4,-1
20241004  00:50:15,4.4,4.4,4.37,4.4,-1
20241004  00:50:30,4.4,4.45,4.4,4.45,-1
20241004  00:50:45,4.45,4.45,4.45,4.45,-1
20241004  00:51:00,4.45,4.5,4.45,4.47,-1
20241004  00:51:15,4.47,4.5,4.47,4.5,-1
20241004  00:51:30,4.5,4.53,4.5,4.53,-1
20241004  00:51:45,4.53,4.53,4.5,4.53,-1
20241004  00:52:00,4.53,4.55,4.5,4.5,-1
20241004  00:52:15,4.5,4.53,4.5,4.5,-1
20241004  00:52:30,4.5,4.5,4.5,4.5,-1
20241004  00:52:45,4.5,4.53,4.5,4.53,-1
20241004  00:53:00,4.53,4.55,4.5,4.55,-1
20241004  00:53:15,4.55,4.55,4.52,4.55,-1
20241004  00:53:30,4.55,4.55,4.52,4.53,-1
20241004  00:53:45,4.53,4.53,4.5,4.5,-1
20241004  00:54:00,4.5,4.53,4.5,4.5,-1
20241004  00:54:15,4.5,4.5,4.5,4.5,-1
20241004  00:54:30,4.5,4.5,4.5,4.5,-1
20241004  00:54:45,4.5,4.5,4.5,4.5,-1
20241004  00:55:00,4.5,4.5,4.45,4.45,-1
20241004  00:55:15,4.45,4.45,4.45,4.45,-1
20241004  00:55:30,4.45,4.45,4.42,4.45,-1
20241004  00:55:45,4.45,4.45,4.42,4.43,-1
20241004  00:56:00,4.43,4.45,4.4,4.45,-1
20241004  00:56:15,4.45,4.45,4.45,4.45,-1
20241004  00:56:30,4.45,4.45,4.4,4.4,-1
20241004  00:56:45,4.4,4.43,4.4,4.4,-1
20241004  00:57:00,4.4,4.4,4.35,4.4,-1
20241004  00:57:15,4.4,4.4,4.35,4.38,-1
20241004  00:57:30,4.38,4.4,4.35,4.4,-1
20241004  00:57:45,4.4,4.4,4.4,4.4,-1
20241004  00:58:00,4.4,4.4,4.4,4.4,-1
20241004  00:58:15,4.4,4.4,4.35,4.35,-1
20241004  00:58:30,4.35,4.38,4.35,4.38,-1
20241004  00:58:45,4.38,4.38,4.32,4.33,-1
20241004  00:59:00,4.33,4.33,4.27,4.28,-1
20241004  00:59:15,4.28,4.3,4.27,4.3,-1
20241004  00:59:30,4.3,4.3,4.27,4.3,-1
20241004  00:59:45,4.3,4.3,4.27,4.28,-1
20241004  01:00:00,4.28,4.3,4.27,4.3,-1
20241004  01:00:15,4.3,4.33,4.3,4.33,-1
20241004  01:00:30,4.33,4.33,4.3,4.3,-1
20241004  01:00:45,4.3,4.3,4.3,4.3,-1
20241004  01:01:00,4.3,4.35,4.3,4.35,-1
20241004  01:01:15,4.35,4.35,4.35,4.35,-1
20241004  01:01:30,4.35,4.4,4.35,4.38,-1
20241004  01:01:45,4.38,4.4,4.35,4.35,-1
20241004  01:02:00,4.35,4.35,4.32,4.33,-1
20241004  01:02:15,4.33,4.33,4.3,4.33,-1
20241004  01:02:30,4.33,4.35,4.32,4.35,-1
20241004  01:02:45,4.35,4.35,4.35,4.35,-1
20241004  01:03:00,4.35,4.35,4.35,4.35,-1
20241004  01:03:15,4.35,4.35,4.35,4.35,-1
20241004  01:03:30,4.35,4.35,4.35,4.35,-1
20241004  01:03:45,4.35,4.35,4.35,4.35,-1
20241004  01:04:00,4.35,4.35,4.3,4.3,-1
20241004  01:04:15,4.3,4.33,4.3,4.33,-1
20241004  01:04:30,4.33,4.33,4.32,4.33,-1
20241004  01:04:45,4.33,4.33,4.32,4.33,-1
20241004  01:05:00,4.33,4.33,4.32,4.33,-1
20241004  01:05:15,4.33,4.35,4.32,4.33,-1
20241004  01:05:30,4.33,4.35,4.32,4.35,-1
20241004  01:05:45,4.35,4.35,4.35,4.35,-1
20241004  01:06:00,4.35,4.35,4.32,4.35,-1
20241004  01:06:15,4.35,4.38,4.35,4.35,-1
20241004  01:06:30,4.35,4.35,4.32,4.35,-1
20241004  01:06:45,4.35,4.35,4.35,4.35,-1
20241004  01:07:00,4.35,4.35,4.35,4.35,-1
20241004  01:07:15,4.35,4.35,4.32,4.33,-1
