date,open,high,low,close,volume
20241003  23:56:30,9.95,9.95,9.95,9.95,-1
20241003  23:56:45,9.95,9.98,9.92,9.93,-1
20241003  23:57:00,9.93,9.93,9.85,9.85,-1
20241003  23:57:15,9.85,9.85,9.82,9.85,-1
20241003  23:57:30,9.85,9.88,9.8,9.88,-1
20241003  23:57:45,9.88,9.93,9.87,9.93,-1
20241003  23:58:00,9.93,9.95,9.9,9.95,-1
20241003  23:58:15,9.95,9.95,9.9,9.9,-1
20241003  23:58:30,9.9,9.9,9.9,9.9,-1
20241003  23:58:45,9.9,9.93,9.85,9.85,-1
20241003  23:59:00,9.85,9.85,9.8,9.8,-1
20241003  23:59:15,9.8,9.85,9.8,9.85,-1
20241003  23:59:30,9.85,9.85,9.8,9.8,-1
20241003  23:59:45,9.8,9.93,9.75,9.93,-1
20241004  00:00:00,9.93,9.93,9.87,9.9,-1
20241004  00:00:15,9.9,9.93,9.82,9.82,-1
20241004  00:00:30,9.82,9.95,9.82,9.95,-1
20241004  00:00:45,9.95,9.95,9.9,9.93,-1
20241004  00:01:00,9.93,9.95,9.9,9.95,-1
20241004  00:01:15,9.95,9.95,9.9,9.95,-1
20241004  00:01:30,9.95,9.98,9.92,9.95,-1
20241004  00:01:45,9.95,9.98,9.95,9.98,-1
20241004  00:02:00,9.98,10,9.97,10,-1
20241004  00:02:15,10,10,9.95,9.95,-1
20241004  00:02:30,9.95,9.95,9.92,9.93,-1
20241004  00:02:45,9.93,9.93,9.82,9.85,-1
20241004  00:03:00,9.85,9.85,9.77,9.78,-1
20241004  00:03:15,9.78,9.78,9.72,9.75,-1
20241004  00:03:30,9.75,9.75,9.67,9.73,-1
20241004  00:03:45,9.73,9.75,9.7,9.75,-1
20241004  00:04:00,9.75,9.8,9.75,9.8,-1
20241004  00:04:15,9.8,9.83,9.8,9.8,-1
20241004  00:04:30,9.8,9.85,9.8,9.85,-1
20241004  00:04:45,9.85,9.85,9.8,9.85,-1
20241004  00:05:00,9.85,9.9,9.85,9.85,-1
20241004  00:05:15,9.85,9.85,9.8,9.85,-1
20241004  00:05:30,9.85,9.85,9.8,9.8,-1
20241004  00:05:45,9.8,9.85,9.8,9.85,-1
20241004  00:06:00,9.85,9.88,9.85,9.85,-1
20241004  00:06:15,9.85,9.85,9.85,9.85,-1
20241004  00:06:30,9.85,9.9,9.85,9.9,-1
20241004  00:06:45,9.9,9.9,9.87,9.88,-1
20241004  00:07:00,9.88,9.9,9.87,9.88,-1
20241004  00:07:15,9.88,9.88,9.8,9.82,-1
20241004  00:07:30,9.82,9.83,9.8,9.8,-1
20241004  00:07:45,9.8,9.8,9.75,9.75,-1
20241004  00:08:00,9.75,9.75,9.72,9.73,-1
20241004  00:08:15,9.73,9.73,9.67,9.7,-1
20241004  00:08:30,9.7,9.7,9.65,9.7,-1
20241004  00:08:45,9.7,9.7,9.65,9.7,-1
20241004  00:09:00,9.7,9.7,9.65,9.65,-1
20241004  00:09:15,9.65,9.65,9.65,9.65,-1
20241004  00:09:30,9.65,9.7,9.65,9.68,-1
20241004  00:09:45,9.68,9.73,9.67,9.73,-1
20241004  00:10:00,9.73,9.75,9.7,9.7,-1
20241004  00:10:15,9.7,9.7,9.65,9.65,-1
20241004  00:10:30,9.65,9.7,9.65,9.7,-1
20241004  00:10:45,9.7,9.73,9.7,9.7,-1
20241004  00:11:00,9.7,9.7,9.7,9.7,-1
20241004  00:11:15,9.7,9.7,9.65,9.65,-1
20241004  00:11:30,9.65,9.65,9.6,9.6,-1
20241004  00:11:45,9.6,9.63,9.6,9.63,-1
20241004  00:12:00,9.63,9.65,9.62,9.65,-1
20241004  00:12:15,9.65,9.65,9.6,9.6,-1
20241004  00:12:30,9.6,9.6,9.55,9.55,-1
20241004  00:12:45,9.55,9.6,9.55,9.6,-1
20241004  00:13:00,9.6,9.6,9.45,9.45,-1
20241004  00:13:15,9.45,9.45,9.4,9.4,-1
20241004  00:13:30,9.4,9.4,9.25,9.28,-1
20241004  00:13:45,9.28,9.3,9.25,9.25,-1
20241004  00:14:00,9.25,9.25,9.12,9.13,-1
20241004  00:14:15,9.13,9.33,9.12,9.3,-1
20241004  00:14:30,9.3,9.4,9.3,9.4,-1
20241004  00:14:45,9.4,9.4,9.37,9.4,-1
20241004  00:15:00,9.4,9.45,9.37,9.45,-1
20241004  00:15:15,9.45,9.45,9.4,9.43,-1
20241004  00:15:30,9.43,9.43,9.32,9.35,-1
20241004  00:15:45,9.35,9.35,9.3,9.3,-1
20241004  00:16:00,9.3,9.3,9.2,9.23,-1
20241004  00:16:15,9.23,9.3,9.22,9.25,-1
20241004  00:16:30,9.25,9.33,9.25,9.32,-1
20241004  00:16:45,9.32,9.4,9.32,9.4,-1
20241004  00:17:00,9.4,9.4,9.35,9.35,-1
20241004  00:17:15,9.35,9.4,9.35,9.4,-1
20241004  00:17:30,9.4,9.5,9.4,9.45,-1
20241004  00:17:45,9.45,9.45,9.4,9.4,-1
20241004  00:18:00,9.4,9.4,9.4,9.4,-1
20241004  00:18:15,9.4,9.4,9.35,9.35,-1
20241004  00:18:30,9.35,9.35,9.32,9.32,-1
20241004  00:18:45,9.32,9.35,9.32,9.35,-1
20241004  00:19:00,9.35,9.35,9.32,9.35,-1
20241004  00:19:15,9.35,9.35,9.3,9.3,-1
20241004  00:19:30,9.3,9.3,9.27,9.28,-1
20241004  00:19:45,9.28,9.3,9.25,9.28,-1
20241004  00:20:00,9.28,9.28,9.2,9.2,-1
20241004  00:20:15,9.2,9.2,9.15,9.2,-1
20241004  00:20:30,9.2,9.2,9.2,9.2,-1
20241004  00:20:45,9.2,9.2,9.12,9.13,-1
20241004  00:21:00,9.13,9.15,9.12,9.15,-1
20241004  00:21:15,9.15,9.15,9.12,9.15,-1
20241004  00:21:30,9.15,9.15,9.1,9.1,-1
20241004  00:21:45,9.1,9.15,9.1,9.15,-1
20241004  00:22:00,9.15,9.15,9.07,9.1,-1
20241004  00:22:15,9.1,9.1,9.02,9.05,-1
20241004  00:22:30,9.05,9.05,8.95,8.95,-1
20241004  00:22:45,8.95,8.95,8.92,8.95,-1
20241004  00:23:00,8.95,8.98,8.9,8.98,-1
20241004  00:23:15,8.98,9.03,8.97,9.03,-1
20241004  00:23:30,9.03,9.08,9,9.05,-1
20241004  00:23:45,9.05,9.13,9.05,9.1,-1
20241004  00:24:00,9.1,9.15,9.1,9.15,-1
20241004  00:24:15,9.15,9.2,9.15,9.15,-1
20241004  00:24:30,9.15,9.15,9.05,9.1,-1
20241004  00:24:45,9.1,9.1,9.05,9.05,-1
20241004  00:25:00,9.05,9.1,9.05,9.1,-1
20241004  00:25:15,9.1,9.1,9.05,9.05,-1
20241004  00:25:30,9.05,9.05,9,9.05,-1
20241004  00:25:45,9.05,9.05,9,9,-1
20241004  00:26:00,9,9,9,9,-1
20241004  00:26:15,9,9.05,9,9.05,-1
20241004  00:26:30,9.05,9.05,9.05,9.05,-1
20241004  00:26:45,9.05,9.05,9,9.05,-1
20241004  00:27:00,9.05,9.05,9,9.05,-1
20241004  00:27:15,9.05,9.05,9.02,9.05,-1
20241004  00:27:30,9.05,9.05,9,9.05,-1
20241004  00:27:45,9.05,9.1,9,9,-1
20241004  00:28:00,9,9.03,8.95,8.95,-1
20241004  00:28:15,8.95,8.98,8.95,8.95,-1
20241004  00:28:30,8.95,9,8.95,9,-1
20241004  00:28:45,9,9.05,9,9.05,-1
20241004  00:29:00,9.05,9.05,9,9,-1
20241004  00:29:15,9,9.05,9,9,-1
20241004  00:29:30,9,9,9,9,-1
20241004  00:29:45,9,9,8.95,8.95,-1
20241004  00:30:00,8.95,8.95,8.87,8.9,-1
20241004  00:30:15,8.9,8.9,8.9,8.9,-1
20241004  00:30:30,8.9,8.9,8.85,8.85,-1
20241004  00:30:45,8.85,8.9,8.82,8.9,-1
20241004  00:31:00,8.9,8.95,8.9,8.93,-1
20241004  00:31:15,8.93,8.95,8.9,8.93,-1
20241004  00:31:30,8.93,8.98,8.92,8.95,-1
20241004  00:31:45,8.95,8.95,8.95,8.95,-1
20241004  00:32:00,8.95,9,8.95,9,-1
20241004  00:32:15,9,9.08,9,9.05,-1
20241004  00:32:30,9.05,9.1,9.05,9.1,-1
20241004  00:32:45,9.1,9.1,9.1,9.1,-1
20241004  00:33:00,9.1,9.2,9.1,9.2,-1
20241004  00:33:15,9.2,9.23,9.2,9.2,-1
20241004  00:33:30,9.2,9.28,9.2,9.25,-1
20241004  00:33:45,9.25,9.25,9.2,9.2,-1
20241004  00:34:00,9.2,9.3,9.2,9.3,-1
20241004  00:34:15,9.3,9.3,9.25,9.28,-1
20241004  00:34:30,9.28,9.3,9.27,9.3,-1
20241004  00:34:45,9.3,9.3,9.3,9.3,-1
20241004  00:35:00,9.3,9.3,9.25,9.28,-1
20241004  00:35:15,9.28,9.3,9.27,9.3,-1
20241004  00:35:30,9.3,9.3,9.27,9.3,-1
20241004  00:35:45,9.3,9.3,9.25,9.25,-1
20241004  00:36:00,9.25,9.28,9.22,9.25,-1
20241004  00:36:15,9.25,9.25,9.2,9.2,-1
20241004  00:36:30,9.2,9.2,9.17,9.18,-1
20241004  00:36:45,9.18,9.25,9.17,9.25,-1
20241004  00:37:00,9.25,9.25,9.17,9.2,-1
20241004  00:37:15,9.2,9.2,9.15,9.15,-1
20241004  00:37:30,9.15,9.15,9.15,9.15,-1
20241004  00:37:45,9.15,9.2,9.15,9.2,-1
20241004  00:38:00,9.2,9.2,9.15,9.2,-1
20241004  00:38:15,9.2,9.2,9.2,9.2,-1
20241004  00:38:30,9.2,9.2,9.15,9.15,-1
20241004  00:38:45,9.15,9.2,9.15,9.2,-1
20241004  00:39:00,9.2,9.2,9.15,9.15,-1
20241004  00:39:15,9.15,9.2,9.15,9.15,-1
20241004  00:39:30,9.15,9.18,9.15,9.18,-1
20241004  00:39:45,9.18,9.2,9.17,9.2,-1
20241004  00:40:00,9.2,9.25,9.2,9.25,-1
20241004  00:40:15,9.25,9.3,9.25,9.25,-1
20241004  00:40:30,9.25,9.25,9.2,9.2,-1
20241004  00:40:45,9.2,9.2,9.15,9.15,-1
20241004  00:41:00,9.15,9.23,9.15,9.2,-1
20241004  00:41:15,9.2,9.2,9.15,9.2,-1
20241004  00:41:30,9.2,9.2,9.1,9.1,-1
20241004  00:41:45,9.1,9.13,9.1,9.1,-1
20241004  00:42:00,9.1,9.1,8.87,8.9,-1
20241004  00:42:15,8.9,8.98,8.9,8.98,-1
20241004  00:42:30,8.98,9,8.97,8.98,-1
20241004  00:42:45,8.98,8.98,8.95,8.95,-1
20241004  00:43:00,8.95,8.95,8.9,8.9,-1
20241004  00:43:15,8.9,8.93,8.9,8.9,-1
20241004  00:43:30,8.9,8.93,8.87,8.9,-1
20241004  00:43:45,8.9,8.9,8.9,8.9,-1
20241004  00:44:00,8.9,8.9,8.85,8.9,-1
20241004  00:44:15,8.9,8.9,8.87,8.88,-1
20241004  00:44:30,8.88,8.93,8.85,8.9,-1
20241004  00:44:45,8.9,8.93,8.9,8.9,-1
20241004  00:45:00,8.9,8.9,8.85,8.85,-1
20241004  00:45:15,8.85,8.85,8.82,8.85,-1
20241004  00:45:30,8.85,8.85,8.82,8.82,-1
20241004  00:45:45,8.82,8.83,8.8,8.82,-1
20241004  00:46:00,8.82,8.88,8.82,8.88,-1
20241004  00:46:15,8.88,8.98,8.87,8.98,-1
20241004  00:46:30,8.98,9,8.95,9,-1
20241004  00:46:45,9,9,8.95,9,-1
20241004  00:47:00,9,9,8.92,8.93,-1
20241004  00:47:15,8.93,9,8.92,9,-1
20241004  00:47:30,9,9.08,9,9.05,-1
20241004  00:47:45,9.05,9.05,9,9.05,-1
20241004  00:48:00,9.05,9.05,9,9.05,-1
20241004  00:48:15,9.05,9.05,9,9,-1
20241004  00:48:30,9,9.03,9,9,-1
20241004  00:48:45,9,9,8.95,8.95,-1
20241004  00:49:00,8.95,9,8.95,9,-1
20241004  00:49:15,9,9,8.95,8.98,-1
20241004  00:49:30,8.98,9,8.95,8.95,-1
20241004  00:49:45,8.95,8.95,8.9,8.93,-1
20241004  00:50:00,8.93,8.95,8.9,8.93,-1
20241004  00:50:15,8.93,8.95,8.9,8.95,-1
20241004  00:50:30,8.95,9,8.95,9,-1
20241004  00:50:45,9,9.05,9,9.05,-1
20241004  00:51:00,9.05,9.08,9.05,9.05,-1
20241004  00:51:15,9.05,9.08,9.05,9.07,-1
20241004  00:51:30,9.07,9.15,9.07,9.15,-1
20241004  00:51:45,9.15,9.15,9.1,9.15,-1
20241004  00:52:00,9.15,9.15,9.1,9.15,-1
20241004  00:52:15,9.15,9.15,9.1,9.13,-1
20241004  00:52:30,9.13,9.13,9.1,9.1,-1
20241004  00:52:45,9.1,9.15,9.1,9.1,-1
20241004  00:53:00,9.1,9.15,9.1,9.15,-1
20241004  00:53:15,9.15,9.18,9.15,9.15,-1
20241004  00:53:30,9.15,9.15,9.15,9.15,-1
20241004  00:53:45,9.15,9.15,9.1,9.13,-1
20241004  00:54:00,9.13,9.15,9.1,9.1,-1
20241004  00:54:15,9.1,9.1,9.1,9.1,-1
20241004  00:54:30,9.1,9.1,9.1,9.1,-1
20241004  00:54:45,9.1,9.1,9.1,9.1,-1
20241004  00:55:00,9.1,9.1,9.05,9.05,-1
20241004  00:55:15,9.05,9.05,9,9,-1
20241004  00:55:30,9,9,9,9,-1
20241004  00:55:45,9,9,9,9,-1
20241004  00:56:00,9,9,8.97,9,-1
20241004  00:56:15,9,9,9,9,-1
20241004  00:56:30,9,9,8.95,8.98,-1
20241004  00:56:45,8.98,8.98,8.95,8.95,-1
20241004  00:57:00,8.95,8.95,8.87,8.93,-1
20241004  00:57:15,8.93,8.93,8.85,8.9,-1
20241004  00:57:30,8.9,8.93,8.85,8.93,-1
20241004  00:57:45,8.93,8.93,8.9,8.93,-1
20241004  00:58:00,8.93,8.93,8.9,8.9,-1
20241004  00:58:15,8.9,8.9,8.85,8.88,-1
20241004  00:58:30,8.88,8.9,8.85,8.88,-1
20241004  00:58:45,8.88,8.9,8.82,8.82,-1
20241004  00:59:00,8.82,8.83,8.72,8.75,-1
20241004  00:59:15,8.75,8.75,8.7,8.75,-1
20241004  00:59:30,8.75,8.78,8.75,8.75,-1
20241004  00:59:45,8.75,8.78,8.7,8.75,-1
20241004  01:00:00,8.75,8.78,8.72,8.78,-1
20241004  01:00:15,8.78,8.8,8.75,8.8,-1
20241004  01:00:30,8.8,8.8,8.75,8.75,-1
20241004  01:00:45,8.75,8.75,8.75,8.75,-1
20241004  01:01:00,8.75,8.83,8.75,8.8,-1
20241004  01:01:15,8.8,8.85,8.8,8.85,-1
20241004  01:01:30,8.85,8.88,8.85,8.88,-1
20241004  01:01:45,8.88,8.9,8.85,8.88,-1
20241004  01:02:00,8.88,8.88,8.8,8.8,-1
20241004  01:02:15,8.8,8.83,8.75,8.8,-1
20241004  01:02:30,8.8,8.8,8.8,8.8,-1
20241004  01:02:45,8.8,8.85,8.8,8.85,-1
20241004  01:03:00,8.85,8.85,8.8,8.82,-1
20241004  01:03:15,8.82,8.85,8.82,8.85,-1
20241004  01:03:30,8.85,8.85,8.85,8.85,-1
20241004  01:03:45,8.85,8.85,8.85,8.85,-1
20241004  01:04:00,8.85,8.85,8.75,8.75,-1
20241004  01:04:15,8.75,8.78,8.75,8.78,-1
20241004  01:04:30,8.78,8.78,8.72,8.75,-1
20241004  01:04:45,8.75,8.75,8.75,8.75,-1
20241004  01:05:00,8.75,8.78,8.75,8.78,-1
20241004  01:05:15,8.78,8.8,8.77,8.8,-1
20241004  01:05:30,8.8,8.83,8.77,8.8,-1
20241004  01:05:45,8.8,8.85,8.8,8.85,-1
20241004  01:06:00,8.85,8.85,8.8,8.85,-1
20241004  01:06:15,8.85,8.88,8.85,8.85,-1
20241004  01:06:30,8.85,8.85,8.8,8.8,-1
20241004  01:06:45,8.8,8.88,8.8,8.85,-1
20241004  01:07:00,8.85,8.88,8.85,8.85,-1
20241004  01:07:15,8.85,8.85,8.8,8.8,-1
20241004  01:07:30,8.8,8.8,8.8,8.8,-1
20241004  01:07:45,8.8,8.8,8.8,8.8,-1
20241004  01:08:00,8.8,8.8,8.72,8.75,-1
20241004  01:08:15,8.75,8.78,8.75,8.75,-1
20241004  01:08:30,8.75,8.75,8.75,8.75,-1
20241004  01:08:45,8.75,8.75,8.75,8.75,-1
20241004  01:09:00,8.75,8.8,8.75,8.8,-1
20241004  01:09:15,8.8,8.83,8.8,8.8,-1
20241004  01:09:30,8.8,8.8,8.8,8.8,-1
20241004  01:09:45,8.8,8.85,8.8,8.85,-1
20241004  01:10:00,8.85,8.85,8.8,8.8,-1
20241004  01:10:15,8.8,8.8,8.75,8.75,-1
20241004  01:10:30,8.75,8.78,8.75,8.75,-1
20241004  01:10:45,8.75,8.78,8.75,8.78,-1
20241004  01:11:00,8.78,8.8,8.77,8.8,-1
20241004  01:11:15,8.8,8.8,8.8,8.8,-1
20241004  01:11:30,8.8,8.85,8.8,8.85,-1
20241004  01:11:45,8.85,8.85,8.8,8.8,-1
20241004  01:12:00,8.8,8.83,8.8,8.82,-1
20241004  01:12:15,8.82,8.85,8.8,8.8,-1
20241004  01:12:30,8.8,8.8,8.8,8.8,-1
20241004  01:12:45,8.8,8.8,8.8,8.8,-1
20241004  01:13:00,8.8,8.8,8.75,8.75,-1
20241004  01:13:15,8.75,8.78,8.75,8.78,-1
20241004  01:13:30,8.78,8.8,8.75,8.8,-1
20241004  01:13:45,8.8,8.8,8.8,8.8,-1
20241004  01:14:00,8.8,8.85,8.8,8.85,-1
20241004  01:14:15,8.85,8.88,8.85,8.88,-1
20241004  01:14:30,8.88,8.88,8.87,8.88,-1
20241004  01:14:45,8.88,8.88,8.85,8.85,-1
20241004  01:15:00,8.85,8.88,8.85,8.88,-1
20241004  01:15:15,8.88,8.9,8.87,8.9,-1
20241004  01:15:30,8.9,8.9,8.87,8.9,-1
20241004  01:15:45,8.9,8.9,8.85,8.88,-1
20241004  01:16:00,8.88,8.88,8.85,8.88,-1
20241004  01:16:15,8.88,8.88,8.85,8.85,-1
20241004  01:16:30,8.85,8.9,8.85,8.9,-1
20241004  01:16:45,8.9,8.9,8.9,8.9,-1
20241004  01:17:00,8.9,8.9,8.85,8.88,-1
20241004  01:17:15,8.88,8.88,8.85,8.85,-1
20241004  01:17:30,8.85,8.85,8.85,8.85,-1
20241004  01:17:45,8.85,8.85,8.85,8.85,-1
20241004  01:18:00,8.85,8.85,8.8,8.8,-1
20241004  01:18:15,8.8,8.8,8.77,8.8,-1
20241004  01:18:30,8.8,8.8,8.8,8.8,-1
20241004  01:18:45,8.8,8.83,8.8,8.8,-1
20241004  01:19:00,8.8,8.83,8.8,8.82,-1
20241004  01:19:15,8.82,8.83,8.8,8.8,-1
20241004  01:19:30,8.8,8.8,8.77,8.78,-1
20241004  01:19:45,8.78,8.8,8.77,8.8,-1
20241004  01:20:00,8.8,8.85,8.8,8.82,-1
20241004  01:20:15,8.82,8.83,8.8,8.82,-1
20241004  01:20:30,8.82,8.85,8.82,8.85,-1
20241004  01:20:45,8.85,8.85,8.85,8.85,-1
20241004  01:21:00,8.85,8.9,8.85,8.85,-1
20241004  01:21:15,8.85,8.9,8.85,8.9,-1
20241004  01:21:30,8.9,8.95,8.9,8.93,-1
20241004  01:21:45,8.93,8.93,8.9,8.9,-1
20241004  01:22:00,8.9,8.93,8.9,8.93,-1
20241004  01:22:15,8.93,8.98,8.92,8.95,-1
20241004  01:22:30,8.95,8.98,8.95,8.98,-1
20241004  01:22:45,8.98,9,8.95,9,-1
20241004  01:23:00,9,9,9,9,-1
20241004  01:23:15,9,9,8.95,8.95,-1
20241004  01:23:30,8.95,8.98,8.95,8.98,-1
20241004  01:23:45,8.98,9,8.97,9,-1
20241004  01:24:00,9,9,9,9,-1
20241004  01:24:15,9,9,9,9,-1
20241004  01:24:30,9,9,8.95,8.95,-1
20241004  01:24:45,8.95,8.95,8.95,8.95,-1
20241004  01:25:00,8.95,8.95,8.95,8.95,-1
20241004  01:25:15,8.95,8.98,8.95,8.95,-1
20241004  01:25:30,8.95,8.95,8.95,8.95,-1
20241004  01:25:45,8.95,8.95,8.95,8.95,-1
20241004  01:26:00,8.95,8.95,8.9,8.95,-1
20241004  01:26:15,8.95,8.95,8.9,8.9,-1
20241004  01:26:30,8.9,8.9,8.9,8.9,-1
20241004  01:26:45,8.9,8.9,8.9,8.9,-1
20241004  01:27:00,8.9,8.9,8.9,8.9,-1
20241004  01:27:15,8.9,8.9,8.87,8.9,-1
20241004  01:27:30,8.9,8.9,8.85,8.9,-1
20241004  01:27:45,8.9,8.9,8.85,8.85,-1
20241004  01:28:00,8.85,8.85,8.8,8.8,-1
20241004  01:28:15,8.8,8.8,8.8,8.8,-1
20241004  01:28:30,8.8,8.8,8.8,8.8,-1
20241004  01:28:45,8.8,8.85,8.8,8.82,-1
20241004  01:29:00,8.82,8.85,8.82,8.85,-1
20241004  01:29:15,8.85,8.9,8.85,8.9,-1
20241004  01:29:30,8.9,8.9,8.9,8.9,-1
20241004  01:29:45,8.9,8.95,8.9,8.95,-1
20241004  01:30:00,8.95,8.95,8.95,8.95,-1
20241004  01:30:15,8.95,8.95,8.9,8.95,-1
20241004  01:30:30,8.95,9,8.95,9,-1
20241004  01:30:45,9,9,8.95,9,-1
20241004  01:31:00,9,9,8.97,9,-1
20241004  01:31:15,9,9,8.95,8.98,-1
20241004  01:31:30,8.98,9,8.97,9,-1
20241004  01:31:45,9,9,8.95,8.95,-1
20241004  01:32:00,8.95,9,8.95,8.98,-1
20241004  01:32:15,8.98,8.98,8.95,8.95,-1
